Room,Prov,Pot,W_treatment,Code,Unit,Obs,HHMMSS,FTime,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
4,B,60,d,B-60,UWS5,32,14:29:13,5536.5,13.72447962,0.154635701,243.2399855,2.893015444,1.903811737,32.84030533,6,1.420000017,1,2.840000033,30.98869896,32.84030533,30.50540543,419.8595886,401.9734497,27.48956299,30.85805893,61.31562805,68.82907867,499.4055481,1498.728638,5.754127502,100.5617218,8.578006744,0.724714816,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83234258,0.002893015,305.9903053,304.138699,239.7965767,1.049544898,5.006951275,49.7898324,18.93177347,31.91450214,4.75202413,0.14665069,3.103139537,1.648884593,0.092342128,24.46063175,0.605114556,62.42488496,395.4494894,0.021665196
4,B,60,d,B-60,UWS5,33,14:30:43,5626.5,13.32389738,0.155479705,249.0446316,2.816077602,1.844428979,32.57704926,6,1.420000017,1,2.840000033,31.00636292,32.57704926,30.49770927,419.8360596,402.4674377,27.43754387,30.71679115,61.13632965,68.44314575,499.4274292,1001.004578,5.312095165,100.5589981,8.562595367,0.723675311,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832379049,0.002816078,305.7270493,304.1563629,160.1607288,0.196699505,4.933278722,49.05855085,18.3417597,31.79170609,4.71907519,0.147409565,3.088849743,1.630225446,0.092823564,25.04367864,0.618794487,63.08046723,396.1338951,0.02121701
4,B,60,d,B-60,UWS5,34,14:32:12,5715.5,11.08839374,0.145220138,268.0798823,2.473993082,1.730355567,32.07398605,6,1.420000017,1,2.840000033,30.95504951,32.07398605,30.47748947,419.703186,405.1755676,27.59536362,30.47737694,61.66789246,68.10838318,499.3576355,500.9769897,4.97749424,100.5585403,8.678256989,0.732834399,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832262726,0.002473993,305.2239861,304.1050495,80.15631657,-0.499549228,4.795116106,47.68482209,17.20744515,31.51451778,4.645429693,0.138155705,3.064760538,1.580669155,0.086955387,26.95772166,0.661638815,64.27341797,399.9046763,0.017821471
4,B,60,d,B-60,UWS5,35,14:33:41,5804,3.399313634,0.125888447,359.4419739,2.023564465,1.623601458,31.53422546,6,1.420000017,1,2.840000033,30.91112709,31.53422546,30.50526428,419.7090759,414.6176758,27.74470139,30.10239029,62.15672302,67.43868256,499.4680176,100.8870392,4.826579571,100.5578308,8.451328278,0.719715655,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832446696,0.002023564,304.6842255,304.0611271,16.14192591,-0.947076589,4.650632528,46.2483378,16.14594751,31.22267628,4.568974542,0.120545056,3.02703107,1.541943473,0.075803176,36.14470519,0.866923903,65.24357981,413.0018049,0.005370034
4,B,60,d,B-60,UWS5,36,14:38:25,6088.5,10.25540913,0.109951063,238.2539397,2.038737362,1.86079523,32.30975723,6,1.420000017,1,2.840000033,30.9975872,32.30975723,30.49868584,415.5587463,402.2531738,27.44831657,29.82451057,61.18125916,66.47770691,499.4372559,1498.744629,4.494611263,100.5430908,8.235202789,0.718227923,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832395426,0.002038737,305.4597572,304.1475872,239.7991353,1.570061454,4.859443706,48.33195067,18.50744009,31.65367222,4.682275227,0.105852949,2.998648475,1.683626752,0.066514469,23.9547875,0.592298471,61.6356782,397.3782435,0.015906736
4,B,60,d,B-60,UWS5,37,14:40:06,6189,10.7423688,0.117081814,238.941674,2.126453667,1.826683627,32.31112289,6,1.420000017,1,2.840000033,30.99339294,32.31112289,30.47759247,414.4715576,400.5447998,27.69095993,30.16818237,61.73550034,67.25833893,499.5035706,1501.3927,5.187382221,100.5408554,8.284946442,0.730644763,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832505951,0.002126454,305.4611229,304.1433929,240.2228267,1.528868948,4.859818489,48.33675295,18.16857057,31.65225792,4.681899471,0.112446112,3.033134862,1.648764609,0.070681108,24.0234003,0.596541696,62.42586345,395.4383922,0.016958436
4,B,60,d,B-60,UWS5,38,14:41:35,6278,10.52609271,0.108070232,230.8221146,1.88414131,1.748880424,32.00026703,6,1.420000017,1,2.840000033,30.97247314,32.00026703,30.49946785,414.3917542,400.8377686,27.90600586,30.10157204,62.2858429,67.18631744,499.3952942,1000.909851,4.990765095,100.5354462,8.14157486,0.723879397,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83232549,0.001884141,305.150267,304.1224731,160.1455726,0.757149144,4.775155399,47.49723188,17.39565985,31.48637009,4.638007479,0.104108598,3.026274975,1.611732504,0.06541257,23.20580428,0.575849216,63.2938285,395.8341682,0.016831208
4,B,60,d,B-60,UWS5,39,14:43:04,6367,9.418486876,0.1005391,239.1118375,1.703461285,1.696037411,31.73259354,6,1.420000017,1,2.840000033,30.93564034,31.73259354,30.50138664,414.642334,402.503479,27.92755699,29.91283607,62.46394348,66.90429688,499.4277954,500.2667542,5.201659203,100.5336838,8.054080963,0.724541247,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832379659,0.001703461,304.8825935,304.0856403,80.04267887,-0.05603783,4.703285013,46.78317591,16.87033984,31.33411694,4.598038858,0.097101597,3.007247603,1.590791255,0.06098825,24.03879386,0.594061542,63.78340842,398.0263814,0.01509305
4,B,60,d,B-60,UWS5,40,14:44:33,6456.5,3.298591096,0.092832225,341.2024616,1.55811303,1.676446192,31.52876472,6,1.420000017,1,2.840000033,30.90795708,31.52876472,30.49978256,414.7460327,410.0153809,27.75350952,29.57015419,62.17168045,66.24121094,499.3952026,101.3521423,5.080622673,100.5319138,8.072910309,0.727831423,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832325338,0.001558113,304.6787647,304.0579571,16.21634241,-0.704890734,4.649190383,46.24591544,16.67576125,31.2183609,4.567852295,0.089893829,2.972744191,1.595108104,0.056440452,34.30173644,0.832169908,63.70666972,408.4473886,0.005144904
4,B,47,w,B-47,UWS5,41,14:48:15,6678.5,10.47356094,0.633472016,359.1848524,6.830699304,1.26973142,32.39540863,6,1.420000017,1,2.840000033,31.00853348,32.39540863,30.48957253,414.3271484,398.4750977,28.03245735,35.94342804,62.43400192,80.05334473,499.4467163,1500.040405,5.911168575,100.5264893,7.66714859,0.871492922,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832411194,0.006830699,305.5454086,304.1585335,240.0064595,-0.916500343,4.882998053,48.57424236,12.63081432,31.70197105,4.695123222,0.517943004,3.613266633,1.081856589,0.332429449,36.10759221,0.901398493,77.80108758,393.4964684,0.020708049
4,B,47,w,B-47,UWS5,43,14:51:22,6865.5,10.17990451,0.579712624,359.5644003,6.269059591,1.254205464,32.21088791,6,1.420000017,1,2.840000033,31.03128624,32.21088791,30.50144196,415.5423889,400.2942505,28.33038712,35.59543228,63.01378632,79.1730423,499.3149719,1001.316833,6.039450169,100.5233459,8.955387115,0.834291995,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83219162,0.00626906,305.3608879,304.1812862,160.2106898,-1.532348586,4.832377417,48.07219031,12.47675803,31.62108707,4.673624541,0.481439243,3.578171953,1.095452588,0.30841518,36.1446166,0.898250224,77.50449589,395.4552114,0.019951396
4,B,47,w,B-47,UWS5,44,14:52:52,6955,8.918236684,0.524108526,362.5696612,5.655328552,1.232235578,31.81419563,6,1.420000017,1,2.840000033,31.02972412,31.81419563,30.50032806,415.1813049,401.7376709,28.19144821,34.74953079,62.70531082,77.29223633,499.4272461,500.9621887,6.093578339,100.5152893,8.770023346,0.782023013,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832378743,0.005655329,304.9641956,304.1797241,80.1539484,-2.098308695,4.725094719,47.0087163,12.25918551,31.42195988,4.621062112,0.442455469,3.492859141,1.128202971,0.282869651,36.44379439,0.902503518,77.04600809,397.4983683,0.017285971
4,B,47,w,B-47,UWS5,45,14:54:24,7047.5,3.930086048,0.471608987,385.2464451,4.945998258,1.180297741,31.2927227,6,1.420000017,1,2.840000033,30.97795868,31.2927227,30.48856354,415.224884,408.078064,28.15437698,33.89538193,62.80652618,75.61351013,499.3918457,100.5343781,6.126863003,100.5130005,8.709964752,0.764208376,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832319743,0.004945998,304.4427227,304.1279587,16.08550013,-2.417623494,4.587224281,45.63811904,11.74273711,31.13534069,4.546308918,0.40444676,3.40692654,1.139382378,0.258062159,38.72227612,0.944050855,77.02031084,406.2098893,0.007451725
5,B,69,w,B-69,UWS5,46,15:08:23,7886.5,17.07929428,1.134889329,358.8760939,10.33920924,1.212214384,36.21391296,6,1.420000017,1,2.840000033,36.28355408,36.21391296,35.94989014,424.065918,398.6036377,36.20888519,48.03006744,60.02627182,79.62316132,499.5752258,1499.447998,72.93727875,100.5022354,10.47104263,0.912993014,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832625376,0.010339209,309.363913,309.4335541,239.9116743,-2.509235723,6.03934353,60.09163383,12.06156639,36.24873352,6.050896684,0.810861747,4.827129145,1.223767539,0.528478809,36.06784968,0.900333213,84.83928095,390.4849592,0.037107576
5,B,69,w,B-69,UWS5,47,15:09:58,7981,17.06335244,1.136418903,360.3318623,9.868729775,1.156443606,35.99956894,6,1.420000017,1,2.840000033,36.21683121,35.99956894,35.95757675,424.9195251,399.676178,36.59152985,47.88224411,60.88225937,79.66814423,499.3232117,1500.691895,73.89446259,100.5007935,10.37674332,0.9139238,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832205353,0.00986873,309.1495689,309.3668312,240.1106978,-2.243709205,5.968647131,59.38905481,11.5068107,36.10820007,6.004386219,0.811642278,4.812203526,1.192182693,0.529009314,36.21363807,0.901559518,85.37767627,391.5650774,0.037205294
5,B,69,w,B-69,UWS5,48,15:11:42,8085,16.02866056,1.004576461,360.6907204,9.249472942,1.186836763,35.70170593,6,1.420000017,1,2.840000033,36.69327545,35.70170593,36.67977524,424.9811401,401.2642212,36.02071381,46.61552048,58.38636398,75.55960083,499.3939514,999.9362183,75.03590393,100.4978867,9.877719879,0.79509598,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832323252,0.009249473,308.8517059,309.8432755,159.9897913,-2.745722145,5.871598057,58.42508984,11.80956936,36.19749069,6.033901416,0.742083604,4.684761293,1.349140123,0.481903237,36.24865514,0.898885825,84.2407843,393.6449636,0.034301644
5,B,69,w,B-69,UWS5,49,15:13:12,8175,13.09000588,0.869544741,366.6875885,8.658619624,1.240144755,35.38054657,6,1.420000017,1,2.840000033,36.65715027,35.38054657,36.53760147,424.7813721,404.8457336,35.12696838,45.05966187,57.04972076,73.18141174,499.4696655,499.7503662,76.0442276,100.4968185,9.839389801,0.759607852,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832449443,0.00865862,308.5305466,309.8071503,79.96005681,-3.335067607,5.768497418,57.39980132,12.34013945,36.01884842,5.974976461,0.66571702,4.528352662,1.446623799,0.430582058,36.85093604,0.905746456,82.65212279,398.6233718,0.027141328
5,B,69,w,B-69,UWS5,50,15:14:47,8270,4.397141225,0.784974981,396.0632243,8.261171312,1.282178519,35.12070084,6,1.420000017,1,2.840000033,36.67743301,35.12070084,36.54260254,425.0053711,415.5979004,34.33359528,43.82356644,55.69843292,71.09375,499.420105,101.3514862,74.56519318,100.495163,9.791690826,0.745585024,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832366842,0.008261171,308.2707008,309.827433,16.21623743,-3.834747775,5.68623497,56.58217572,12.75860929,35.89906693,5.935747189,0.614991542,4.404056451,1.531690738,0.396718994,39.80243827,0.952996211,81.40029012,413.50771,0.00865591
5,B,71,w,B-71,UWS5,51,15:19:11,8534,20.04633738,0.811240069,343.1037416,10.02513903,1.511260623,36.45677567,6,1.420000017,1,2.840000033,36.77565765,36.45677567,36.54785156,430.3374939,401.4726257,34.39765167,45.86786652,55.49815369,74.00453186,500.3554382,1499.772705,365.8397827,100.485672,11.02316666,0.782003939,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83392573,0.010025139,309.6067757,309.9256577,239.9636274,-2.30902431,6.120324013,60.9074298,15.03956329,36.61621666,6.173999534,0.630997074,4.60906339,1.564936144,0.407384491,34.47701004,0.854613041,79.71052836,391.943557,0.040768731
5,B,71,w,B-71,UWS5,52,15:20:46,8629,19.8835874,0.813017775,343.5778621,10.15314407,1.527612021,36.53659821,6,1.420000017,1,2.840000033,36.7894249,36.53659821,36.54636383,430.3052063,401.5692749,34.3564949,45.9732666,55.38859177,74.11682892,500.2958374,1500.269165,6.981406212,100.4830322,11.12231827,0.789335787,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833826396,0.010153144,309.6865982,309.9394249,240.043061,-2.383480495,6.14714525,61.17595294,15.20268634,36.66301155,6.189830334,0.632072065,4.619533229,1.570297105,0.408101465,34.52374539,0.855588023,79.58639227,392.1175697,0.04035685
5,B,71,w,B-71,UWS5,53,15:22:16,8719,18.34540447,0.758739623,347.1370816,9.416743113,1.497155862,36.18249893,6,1.420000017,1,2.840000033,36.79198837,36.18249893,36.54584122,430.3945923,403.8348083,34.31904984,45.10214615,55.3177948,72.69872284,500.34021,1000.407288,4.795330048,100.4781723,11.09711075,0.776495516,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83390035,0.009416743,309.3324989,309.9419884,160.0651624,-2.885563809,6.028937074,60.00245562,14.90030947,36.48724365,6.13054957,0.598770892,4.531781212,1.598768358,0.385928333,34.87969949,0.859601685,79.31579019,395.1142817,0.03682682
5,B,71,w,B-71,UWS5,54,15:23:46,8809,14.08612714,0.694739255,360.9777524,8.478040559,1.447362363,35.80357742,6,1.420000017,1,2.840000033,36.79272079,35.80357742,36.54280853,430.3606262,409.3085938,34.64693451,44.36211395,55.84215164,71.50057983,500.3677063,500.7304993,3.348710537,100.4747391,11.15079117,0.775568545,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833946177,0.008478041,308.9535774,309.9427208,80.11687809,-3.280599881,5.904634187,58.7673503,14.40523634,36.29814911,6.06732529,0.558190958,4.457271824,1.610053465,0.359012715,36.26914549,0.881920776,79.23473196,402.6127235,0.02772169
5,B,71,w,B-71,UWS5,55,15:25:16,8899,3.533617681,0.633271302,402.2440327,7.542686659,1.388884714,35.54634476,6,1.420000017,1,2.840000033,36.79249954,35.54634476,36.53969193,430.2901611,422.2325439,35.46986389,44.11700439,57.16914368,71.10631561,500.2758484,100.6075668,2.953187227,100.4746399,11.00473404,0.769472659,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833793081,0.007542687,308.6963448,309.9424995,16.09721033,-3.509547389,5.821524843,57.94024093,13.82323654,36.16942215,6.024609752,0.517808816,4.43264013,1.591969622,0.332341006,40.41532434,0.952659947,79.44317862,420.5528313,0.006675067
5,B,73,d,B-73,UWS5,56,15:31:49,9292.5,3.382958085,0.22608669,362.6371056,3.867811318,1.757517986,36.65488815,6,1.420000017,1,2.840000033,36.77959824,36.65488815,36.53456879,405.2564392,399.3494873,39.65806198,44.09019852,63.95907593,71.10706329,500.5187073,100.5056763,62.65686417,100.4659042,10.69388199,0.811502993,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834197845,0.003867811,309.8048882,309.9295982,16.08090784,-1.781915092,6.187079648,61.5838746,17.49367608,36.71724319,6.208221087,0.20941554,4.429561662,1.778659426,0.13228693,36.43266473,0.908069541,72.22057359,397.7413911,0.006142664
5,B,73,d,B-73,UWS5,57,15:33:45,9408,9.306906003,0.324807144,335.5020778,5.29356756,1.725955834,36.97668839,6,1.420000017,1,2.840000033,36.73033142,36.97668839,36.54642487,409.9925232,396.313324,39.43593216,45.49629211,63.77350235,73.57395935,500.2405701,1499.757813,55.74513245,100.4676361,10.77075577,0.82464081,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833734283,0.005293568,310.1266884,309.8803314,239.9612446,0.039051029,6.296860755,62.67551421,17.1792221,36.8535099,6.254640675,0.291471881,4.57090492,1.683735754,0.184897759,33.70710066,0.846557654,73.99690868,391.8892666,0.01757339
5,B,73,d,B-73,UWS5,58,15:35:15,9498.5,10.39117678,0.297034439,324.0420801,4.945194635,1.749048319,36.77922058,6,1.420000017,1,2.840000033,36.72019958,36.77922058,36.54904938,410.2738342,395.4689026,38.93012619,44.59540176,62.98837662,72.15470886,500.381134,999.7716675,62.87406158,100.4643555,10.61621475,0.806486666,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833968557,0.004945195,309.9292206,309.8701996,159.9634632,-0.686073187,6.229296614,62.00504234,17.40964057,36.74971008,6.219253779,0.268909323,4.480248295,1.739005484,0.1703875,32.55467872,0.819387006,73.14967323,390.5294348,0.019463608
5,B,73,d,B-73,UWS5,59,15:36:45,9588.5,9.448414666,0.269973469,325.401165,4.705182157,1.816535043,36.66571808,6,1.420000017,1,2.840000033,36.74265671,36.66571808,36.54558945,410.4123535,396.8448181,38.14442444,43.54033661,61.64081192,70.36052704,500.414032,500.1207886,65.70687103,100.4634399,10.5841713,0.796019137,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834023387,0.004705182,309.8157181,309.8926567,80.01932438,-1.474230544,6.190747035,61.6218899,18.08155329,36.70418739,6.203789341,0.246537362,4.374211992,1.829577349,0.156032952,32.6909204,0.819970805,71.7173343,392.3534943,0.017270526
5,B,73,d,B-73,UWS5,60,15:38:22,9685,2.975210828,0.245434381,371.3413937,4.52454196,1.907431405,36.62155914,6,1.420000017,1,2.840000033,36.7765274,36.62155914,36.54169464,410.2231445,404.4602356,37.29236603,42.48811722,60.15057755,68.53104401,500.289856,100.4703064,66.46424866,100.4604111,10.66339493,0.790075839,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833816427,0.004524542,309.7715591,309.9265274,16.07524866,-2.115110859,6.175805126,61.47501349,18.98689628,36.69904327,6.202043943,0.225911024,4.268373721,1.933670221,0.142827589,37.30510906,0.918115951,70.01247738,403.0459629,0.005168192
5,B,69,d,B-69,UWS5,61,15:43:22,9986,20.67477112,0.651589561,331.457592,8.624701803,1.547162736,36.55885696,6,1.420000017,1,2.840000033,36.70889282,36.55885696,36.55091095,430.4134216,401.4844971,36.00347519,45.86613846,58.28366852,74.24968719,500.6225891,1498.743286,307.636261,100.4549332,10.74579239,0.783522189,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834370982,0.008624702,309.708857,309.8588928,239.7989204,-1.61591478,6.15464261,61.26769901,15.40156056,36.63387489,6.179969212,0.529991949,4.607479873,1.572489339,0.340375954,33.29655025,0.825580052,78.3957895,391.6567011,0.041383564
5,B,69,d,B-69,UWS5,62,15:44:59,10082.5,20.41907956,0.664147603,332.7774954,9.160976672,1.617131178,36.81424713,6,1.420000017,1,2.840000033,36.78351974,36.81424713,36.55094147,430.448761,401.5449219,35.55147552,46.03376389,57.31491089,74.2141037,500.2302246,1499.275146,313.7035828,100.450264,10.75912857,0.788984835,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833717041,0.009160977,309.9642471,309.9335197,239.8840181,-1.916886723,6.241234912,62.13258845,16.09882457,36.79888344,6.235995974,0.538270476,4.624103734,1.611892239,0.345841571,33.42758726,0.828742881,77.79975737,391.8386694,0.040542181
5,B,69,d,B-69,UWS5,63,15:46:31,10174,18.68941415,0.610546824,336.2369477,8.312691281,1.573981245,36.35725403,6,1.420000017,1,2.840000033,36.76185989,36.35725403,36.53435898,430.2120667,403.7741394,35.40750504,44.92840195,57.1501236,72.51750183,500.3235779,999.9995117,315.1290588,100.449707,10.8583107,0.785982668,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83387263,0.008312691,309.507254,309.9118599,159.9999183,-2.348412172,6.087026058,60.59774824,15.6693463,36.55955696,6.154878517,0.502515419,4.513044813,1.641833704,0.322269189,33.77490289,0.832735222,77.53190825,394.890087,0.036694412
5,B,69,d,B-69,UWS5,64,15:48:01,10264.5,15.04420842,0.521508474,346.1956885,6.852772565,1.483183678,35.5700531,6,1.420000017,1,2.840000033,36.64499664,35.5700531,36.54379272,430.1962585,408.7934265,35.40201569,43.26520157,57.50746155,70.28050995,500.2770691,500.6011963,342.6512146,100.4492798,10.59369278,0.7719751,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833795115,0.006852773,308.7200531,309.7949966,80.09618962,-2.43279077,5.829142015,58.03069994,14.76549838,36.10752487,6.004163508,0.440601022,4.345958337,1.658205171,0.281657027,34.77510757,0.846871955,77.35631319,401.6421303,0.02897516
5,B,69,d,B-69,UWS5,65,15:49:31,10354.5,4.254793678,0.464280375,395.6111222,6.090616487,1.45717365,35.17990494,6,1.420000017,1,2.840000033,36.6075058,35.17990494,36.54172516,430.2957764,422.1094666,35.29215622,42.28795242,57.44566345,68.8328476,500.2767334,100.6988449,370.84552,100.4473801,10.50912857,0.759611666,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833794556,0.006090616,308.3299049,309.7575058,16.11181483,-2.736845902,5.704887679,56.79478823,14.50683581,35.89370537,5.933996486,0.399044911,4.247714029,1.686282457,0.254544391,39.73810075,0.937223999,76.90210288,420.0869414,0.007788925
5,B,64,w,B-64,UWS5,66,15:56:17,10760.5,10.92827871,0.149655207,264.7198293,3.582421923,2.402174307,37.00152206,6,1.420000017,1,2.840000033,35.92076492,37.00152206,35.5603447,414.9587708,400.1350708,34.73563385,38.86457443,58.7018013,65.67954254,500.3500366,1499.276367,1.975166678,100.4315186,10.67279434,0.795141757,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833916728,0.003582422,310.1515221,309.0707649,239.8842134,0.79303101,6.305402535,62.78310461,23.91853017,36.46114349,6.121789018,0.142163814,3.903228228,2.21856079,0.089496381,26.58621445,0.661576174,61.87216775,394.9402905,0.017120469
5,B,64,w,B-64,UWS5,67,15:57:51,10855,11.33661103,0.161961668,268.8172791,3.823207752,2.379027615,36.90961838,6,1.420000017,1,2.840000033,35.39719391,36.90961838,34.91690445,414.9441833,399.5164795,34.37440491,38.78171539,59.79060364,67.45664978,500.2965698,1500.034058,1.893633246,100.4291306,10.65942764,0.806585848,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833827616,0.003823208,310.0596184,308.5471939,240.0054439,0.607187043,6.273841573,62.47033643,23.68862104,36.15340614,6.019313467,0.153223522,3.894813958,2.124499509,0.096513218,26.99708562,0.672856548,62.21305239,394.1275976,0.017894844
5,B,64,w,B-64,UWS5,68,15:59:20,10943,11.26915081,0.163354003,271.0444304,3.74562657,2.313511307,36.61738205,6,1.420000017,1,2.840000033,35.49402237,36.61738205,34.99211502,415.0787354,399.7695007,34.12589264,38.44485092,59.0403862,66.51251221,500.3465576,1000.469666,2.364668846,100.426506,10.60110855,0.803373873,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833910929,0.003745627,309.767382,308.6440224,160.0751429,-0.226321629,6.17439336,61.48171039,23.03685947,36.05570221,5.987091549,0.154469093,3.860882053,2.126209496,0.097303967,27.22004512,0.678001773,62.70515933,394.4126862,0.017916105
5,B,64,w,B-64,UWS5,69,16:00:52,11035.5,9.973069916,0.160575746,284.5539211,3.50708968,2.203338603,36.22202301,6,1.420000017,1,2.840000033,35.46005249,36.22202301,34.97396088,414.9475098,401.3018188,34.18052673,38.22494125,59.24427795,66.25436401,500.398468,500.1865845,2.162097692,100.4238052,10.66336441,0.803835452,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833997447,0.00350709,309.372023,308.6100525,80.02985173,-0.983343715,6.042032659,60.16534271,21.94040146,35.84103775,5.916822821,0.151982538,3.838694056,2.078128766,0.095725481,28.57598755,0.709077078,63.69883785,396.561099,0.016019548
5,B,64,w,B-64,UWS5,70,16:02:21,11124,3.296917563,0.144802076,358.2578759,3.004266155,2.084307758,35.72443771,6,1.420000017,1,2.840000033,35.38287735,35.72443771,34.98308945,415.0073242,409.5786743,34.31996536,37.78615952,59.74024582,65.77379608,500.3897095,100.1951904,2.033911467,100.4242859,10.58761978,0.80253464,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833982849,0.003004266,308.8744377,308.5328773,16.03123011,-1.409642472,5.878955844,58.54117649,20.75501698,35.55365753,5.823873416,0.137777275,3.794648086,2.029225331,0.08671553,35.97779135,0.874698558,64.55930981,408.0114776,0.005216685
5,B,61,w,B-61,UWS5,71,16:06:01,11344.5,17.0180171,1.043395226,357.977488,10.06578678,1.256037609,35.58879852,6,1.420000017,1,2.840000033,35.38477707,35.58879852,34.98938751,425.2077637,399.9730835,34.07846451,45.59832382,59.31304932,79.3631897,500.3604736,1498.941406,22.88995743,100.4232788,10.45898819,0.886114657,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833934123,0.010065787,308.7387985,308.5347771,239.8306196,-2.412239268,5.835170796,58.10575859,12.50743477,35.4867878,5.802428132,0.763054564,4.579133186,1.223294946,0.496068725,35.94927308,0.895003946,83.39726233,391.8835332,0.036216271
5,B,61,w,B-61,UWS5,72,16:07:36,11439,17.03982292,1.025276986,357.107712,10.23552546,1.293225769,35.75311279,6,1.420000017,1,2.840000033,35.41441345,35.75311279,34.97187805,425.1739197,399.833252,34.04532623,45.75755692,59.15718079,79.50836182,500.357605,1499.185181,23.01490593,100.4210739,10.49228287,0.895723879,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833929342,0.010235525,308.9031128,308.5644135,239.8696235,-2.518528232,5.888248774,58.63558857,12.87803165,35.58376312,5.833550811,0.753319014,4.595023005,1.238527806,0.489488657,35.86113994,0.893141604,82.97419539,391.7333362,0.036092552
5,B,61,w,B-61,UWS5,73,16:09:09,11532,15.75303078,0.896659662,358.0937794,9.295086242,1.299344206,35.49048615,6,1.420000017,1,2.840000033,35.89761353,35.49048615,35.70239639,425.1740723,401.8082581,34.20993805,44.8547821,57.87981033,75.88982391,500.4201355,1000.496887,23.18632698,100.4189072,10.23376846,0.819155276,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834033559,0.009295086,308.6404861,309.0476135,160.0794984,-2.856327601,5.803612406,57.79402077,12.93923866,35.69404984,5.869121745,0.681494617,4.5042682,1.364853545,0.44115151,35.95938599,0.891205624,82.06328608,394.3200217,0.03278417
5,B,61,w,B-61,UWS5,74,16:10:39,11622.5,12.95434318,0.747896589,363.5742738,8.080648641,1.302019972,35.10268784,6,1.420000017,1,2.840000033,35.81504822,35.10268784,35.57383728,425.1480103,405.6855164,34.33757782,43.60365677,58.35926819,74.10765839,500.4254456,501.2616577,23.29311752,100.4170456,10.11996841,0.785749972,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834042409,0.008080649,308.2526878,308.9650482,80.20186344,-3.120351895,5.680570362,56.56978184,12.96612507,35.45886803,5.793494521,0.591997642,4.37855039,1.414944131,0.381427886,36.50905443,0.896197323,80.90058054,399.527642,0.026231324
